date,price
datetime,float
T,
2003-01-21,54.48
2002-05-16,54.48
2002-02-05,54.5
1998-10-20,54.5
1997-06-10,54.5
1997-05-12,54.5
1997-03-26,54.5
1993-07-15,54.5
1993-04-06,54.5
1993-03-01,54.5
1992-12-31,54.5
1992-12-23,54.5
1992-12-09,54.5
1990-05-16,54.5
1990-04-24,54.5
1990-03-14,54.5
1989-09-21,54.5
1989-08-15,54.5
1989-02-03,54.5
1989-02-02,54.5
1989-01-25,54.5
1987-10-30,54.5
1986-09-19,54.5
1982-02-10,54.5
1982-02-09,54.5
1980-02-19,54.5
1980-01-22,54.5
2009-01-29,54.529999
1999-06-18,54.5625
2009-01-26,54.57
2002-11-08,54.599998
2002-11-06,54.599998
1982-10-11,54.624962
1997-03-19,54.625
1993-07-19,54.625
1993-07-16,54.625
1993-03-03,54.625
1992-12-30,54.625
1992-12-18,54.625
1992-03-06,54.625
1990-05-15,54.625
1989-01-30,54.625
2009-05-19,54.639999
1999-06-22,54.6875
1998-11-09,54.6875
2002-11-13,54.700001
2002-02-21,54.700001
2002-02-14,54.700001
2002-04-10,54.709999
1999-06-02,54.75
1999-05-25,54.75
1998-11-03,54.75
1997-05-13,54.75
1997-03-12,54.75
1997-03-10,54.75
1993-04-14,54.75
1993-04-07,54.75
1993-01-12,54.75
1992-12-16,54.75
1992-03-05,54.75
1990-04-30,54.75
1990-04-27,54.75
1989-10-12,54.75
1989-01-11,54.75
1986-08-08,54.75
1986-07-10,54.75
1982-10-08,54.75
1982-04-15,54.75
1980-08-18,54.75008
1980-08-12,54.75008
1980-02-22,54.75008
1999-05-28,54.8125
1998-11-17,54.875
1997-03-13,54.875
1990-04-23,54.875
1990-03-13,54.875
1989-01-31,54.875
1985-11-29,54.875
1982-04-14,54.875038
1980-01-21,54.875038
2009-07-10,54.880001
1999-07-02,54.9375
1998-08-13,54.9375
2008-10-27,54.939999
2002-02-15,54.959999
2009-01-20,54.98
2002-01-08,54.990002
2002-04-12,55
2002-04-03,55
2002-02-13,55
1997-03-20,55
1997-03-07,55
1994-12-13,55
1992-12-15,55
1990-04-25,55
1990-03-19,55
1989-09-05,55
1989-09-01,55
1989-08-14,55
1986-09-18,55
1986-08-07,55
1982-04-08,55
1981-03-19,55
1980-08-13,55
1978-08-11,55
1978-08-10,55
2009-04-23,55.040001
2003-03-31,55.07
2009-05-12,55.119999
1999-06-29,55.125
1997-06-09,55.125
1997-04-22,55.125
1993-08-12,55.125
1993-04-16,55.125
1990-05-14,55.125
1990-04-26,55.125
1989-02-07,55.125
1986-07-30,55.125
1986-07-16,55.125
2009-05-01,55.130001
2002-02-11,55.130001
2002-02-22,55.139999
2003-03-19,55.18
2002-02-20,55.220001
1980-03-11,55.24992
2003-04-01,55.25
1999-05-21,55.25
1998-11-16,55.25
1998-10-16,55.25
1997-03-17,55.25
1993-09-08,55.25
1992-03-17,55.25
1990-03-23,55.25
1990-03-21,55.25
1989-10-02,55.25
1989-08-31,55.25
1989-08-25,55.25
1987-10-20,55.25
1982-04-16,55.25
1982-04-07,55.25
2009-04-29,55.27
2009-02-06,55.27
2002-01-07,55.27
2002-06-20,55.290001
1999-05-26,55.3125
2002-02-12,55.330002
2009-05-26,55.349998
1999-06-28,55.375
1997-03-06,55.375
1994-12-12,55.375
1993-09-14,55.375
1993-08-13,55.375
1993-03-23,55.375
1993-03-04,55.375
1993-01-11,55.375
1990-04-06,55.375
1990-04-02,55.375
1989-08-28,55.375
1986-07-09,55.375
1982-01-13,55.375038
1981-03-18,55.375038
1978-08-14,55.375038
1978-08-09,55.375038
2002-04-04,55.380001
2002-06-19,55.400002
2009-06-26,55.41
2009-05-29,55.43
2002-06-10,55.450001
2003-03-24,55.459999
2003-01-03,55.5
1998-08-11,55.5
1998-08-10,55.5
1994-12-06,55.5
1993-09-10,55.5
1993-08-11,55.5
1993-01-05,55.5
1992-12-22,55.5
1992-12-21,55.5
1992-12-17,55.5
1989-10-11,55.5
1989-08-21,55.5
1986-09-26,55.5
1986-09-15,55.5
1986-06-27,55.5
1985-12-10,55.5
1985-12-06,55.5
1982-04-19,55.5
1982-02-08,55.5
1981-03-20,55.5
1980-07-30,55.5
1980-02-21,55.5
1980-01-14,55.5
2009-07-14,55.540001
2003-01-17,55.549999
2003-01-02,55.560001
2009-01-27,55.57
2003-04-08,55.610001
2009-06-30,55.619999
1980-02-14,55.624962
1978-08-08,55.624962
1999-05-07,55.625
1993-09-07,55.625
1989-08-23,55.625
1986-01-14,55.625
2009-06-29,55.630001
2009-02-09,55.66
2009-05-20,55.68
2002-04-16,55.700001
1994-12-07,55.75
1994-12-05,55.75
1993-04-15,55.75
1993-03-22,55.75
1993-02-23,55.75
1993-01-06,55.75
1990-05-01,55.75
1990-04-05,55.75
1990-04-03,55.75
1990-03-30,55.75
1989-08-30,55.75
1989-08-22,55.75
1986-09-22,55.75
1986-07-29,55.75
1986-07-08,55.75
1981-10-05,55.75
1980-08-14,55.75008
2009-07-13,55.799999
2003-04-04,55.849998
1994-12-02,55.875
1993-09-13,55.875
1993-08-16,55.875
1993-03-12,55.875
1989-10-05,55.875
1989-08-29,55.875
1989-01-27,55.875
1982-01-26,55.875038
1980-08-15,55.875038
2003-03-25,55.880001
2002-06-12,55.900002
2002-04-02,55.919998
2009-04-30,55.959999
2002-06-18,55.959999
2003-04-09,55.98
2002-06-11,56
1993-08-09,56
1993-01-04,56
1990-04-20,56
1986-09-24,56
1986-09-23,56
1986-09-10,56
1986-07-28,56
1986-07-25,56
1986-07-17,56
1981-12-08,56
1981-12-07,56
1981-10-06,56
1981-09-02,56
1980-03-04,56
1980-02-15,56
1978-09-21,56
1978-08-21,56
2002-06-24,56.02
2009-07-06,56.040001
2009-04-24,56.060001
2002-06-14,56.07
2003-04-03,56.080002
2003-01-16,56.110001
2003-04-07,56.119999
2002-11-14,56.119999
1981-03-27,56.124962
1999-06-21,56.125
1993-04-01,56.125
1993-03-05,56.125
1993-02-17,56.125
1993-01-28,56.125
1993-01-26,56.125
1990-05-02,56.125
1990-04-19,56.125
1990-04-18,56.125
1990-04-09,56.125
1989-10-06,56.125
1989-08-24,56.125
1989-01-26,56.125
2009-06-11,56.16
2009-07-01,56.18
2003-03-26,56.200001
2003-04-10,56.209999
1980-08-28,56.24992
1997-06-16,56.25
1997-06-06,56.25
1997-03-21,56.25
1997-03-18,56.25
1994-12-01,56.25
1993-02-18,56.25
1993-01-27,56.25
1993-01-25,56.25
1993-01-22,56.25
1993-01-14,56.25
1993-01-08,56.25
1990-04-04,56.25
1986-09-25,56.25
1985-12-11,56.25
1982-01-12,56.25
2009-06-25,56.290001
2009-06-03,56.299999
1998-08-12,56.3125
2009-01-22,56.330002
1997-12-19,56.375
1993-09-09,56.375
1993-03-31,56.375
1993-03-24,56.375
1993-02-26,56.375
1993-02-22,56.375
1993-02-19,56.375
1993-02-16,56.375
1993-01-21,56.375
1990-03-29,56.375
1990-03-28,56.375
1989-10-10,56.375
1989-08-16,56.375
1986-07-24,56.375
1986-01-13,56.375
1982-01-22,56.375038
1981-12-14,56.375038
1978-08-22,56.375038
2002-06-21,56.389999
2002-02-25,56.400002
1997-07-14,56.4375
2009-06-08,56.459999
2003-03-28,56.5
1994-11-28,56.5
1993-01-07,56.5
1990-04-10,56.5
1986-07-23,56.5
1986-07-07,56.5
1981-12-16,56.5
2002-03-25,56.540001
1997-12-23,56.5625
1997-12-22,56.5625
2002-06-17,56.619999
1982-01-11,56.624962
1978-08-15,56.624962
1993-08-10,56.625
1993-02-24,56.625
1993-01-29,56.625
1990-04-11,56.625
1986-08-11,56.625
1986-01-10,56.625
2003-01-15,56.630001
2003-03-27,56.650002
2002-06-13,56.740002
2009-01-28,56.75
2008-11-20,56.75
1997-06-17,56.75
1993-09-03,56.75
1993-01-15,56.75
1989-10-04,56.75
1989-08-17,56.75
1987-10-21,56.75
1986-08-20,56.75
1986-07-21,56.75
1985-12-19,56.75
1985-12-12,56.75
1985-12-04,56.75
1981-04-07,56.75
1981-03-30,56.75
1980-08-27,56.75008
1980-08-21,56.75008
2003-03-20,56.799999
2002-03-20,56.799999
2008-10-24,56.810001
1997-12-18,56.8125
1999-06-01,56.875
1997-06-13,56.875
1997-03-24,56.875
1994-11-30,56.875
1993-03-26,56.875
1993-03-25,56.875
1993-01-19,56.875
1993-01-18,56.875
1986-01-15,56.875
2009-01-21,56.880001
2003-04-02,56.93
1997-12-24,56.9375
2009-06-04,57
2002-03-21,57
1993-03-30,57
1990-03-26,57
1990-03-20,57
1989-10-09,57
1989-08-18,57
1986-09-09,57
1986-08-19,57
1986-01-16,57
1982-01-25,57
1981-12-11,57
1981-10-02,57
1980-02-20,57
1980-01-23,57
2009-06-09,57.060001
2009-06-05,57.110001
1981-12-15,57.124962
1997-03-25,57.125
1994-12-15,57.125
1994-12-14,57.125
1993-09-02,57.125
1993-03-19,57.125
1993-03-11,57.125
1986-07-22,57.125
1985-12-20,57.125
2009-05-11,57.169998
1999-05-20,57.1875
2002-02-26,57.189999
1980-08-29,57.24992
2009-06-10,57.25
1994-11-29,57.25
1993-03-29,57.25
1993-03-17,57.25
1993-01-20,57.25
1990-04-17,57.25
1990-04-16,57.25
1990-03-27,57.25
1986-06-30,57.25
1986-01-09,57.25
1982-01-14,57.25
1981-10-07,57.25
1981-09-01,57.25
2003-03-21,57.259998
2003-01-14,57.259998
2003-01-10,57.349998
2009-07-15,57.360001
1997-12-29,57.375
1994-12-16,57.375
1981-04-08,57.375038
2002-04-01,57.419998
2002-03-15,57.450001
2003-04-11,57.459999
2002-03-26,57.5
1993-08-17,57.5
1993-02-02,57.5
1990-04-12,57.5
1986-07-01,57.5
1986-06-26,57.5
1985-12-24,57.5
1985-12-18,57.5
1985-12-05,57.5
1982-01-27,57.5
1981-03-26,57.5
1980-03-03,57.5
2003-04-21,57.529999
2003-01-08,57.549999
2002-03-22,57.560001
1997-07-10,57.5625
1997-06-27,57.5625
2003-01-13,57.57
1981-12-10,57.624962
1981-05-12,57.624962
1980-02-28,57.624962
1997-06-25,57.625
1993-03-08,57.625
1993-02-01,57.625
2009-06-02,57.650002
2003-01-09,57.66
2002-03-18,57.700001
2002-03-19,57.73
1994-11-23,57.75
1993-09-16,57.75
1993-03-18,57.75
1993-02-25,57.75
1986-01-06,57.75
1985-12-23,57.75
1982-10-15,57.75
1982-10-14,57.75
1981-05-11,57.75
1980-08-26,57.75008
2002-03-13,57.779999
1997-12-26,57.8125
1997-07-15,57.8125
2002-02-28,57.860001
1978-08-31,57.874882
1997-06-30,57.875
1994-11-25,57.875
1993-03-16,57.875
1989-10-03,57.875
1986-09-08,57.875
1986-08-25,57.875
1986-08-12,57.875
1986-06-23,57.875
1981-12-04,57.875038
1981-08-31,57.875038
2009-06-01,57.880001
2009-01-14,57.900002
2003-01-07,57.950001
2002-03-14,57.950001
2008-10-22,58
1997-07-11,58
1987-10-19,58
1986-08-18,58
1986-06-17,58
1986-06-11,58
1986-01-08,58
1981-07-31,58
1981-07-30,58
1980-09-02,58
2002-03-27,58.060001
2008-10-29,58.080002
2002-03-12,58.09
2002-03-28,58.099998
2002-02-27,58.119999
1981-12-09,58.124962
1981-03-31,58.124962
1980-08-25,58.124962
1994-12-19,58.125
1993-02-12,58.125
1993-02-10,58.125
1986-07-02,58.125
1986-06-18,58.125
2008-10-28,58.16
2003-04-16,58.18
2003-01-06,58.18
1978-09-20,58.24992
1993-03-10,58.25
1982-02-04,58.25
1982-02-03,58.25
1982-01-21,58.25
1981-07-08,58.25
1981-04-06,58.25
2003-04-14,58.279999
1997-07-09,58.3125
1997-06-26,58.375
1997-06-23,58.375
1994-11-11,58.375
1993-03-15,58.375
1993-02-03,58.375
1985-12-26,58.375
1982-10-12,58.375038
1981-04-09,58.375038
2002-03-01,58.450001
1998-08-07,58.5
1997-06-18,58.5
1994-12-22,58.5
1993-03-09,58.5
1986-08-22,58.5
1986-08-14,58.5
1986-08-13,58.5
1986-07-03,58.5
1986-06-25,58.5
1986-06-10,58.5
1982-01-20,58.5
1982-01-19,58.5
1981-11-19,58.5
1981-07-07,58.5
1980-08-22,58.5
2003-04-22,58.549999
2009-01-15,58.560001
1997-07-01,58.5625
2009-01-16,58.580002
2008-12-11,58.610001
1981-11-25,58.624962
1981-11-18,58.624962
1981-11-17,58.624962
1993-02-09,58.625
1986-08-21,58.625
1986-08-15,58.625
2003-04-23,58.639999
1999-05-10,58.75
1995-06-06,58.75
1994-11-10,58.75
1994-11-08,58.75
1994-10-04,58.75
1993-09-15,58.75
1986-06-24,58.75
1986-06-19,58.75
1986-01-21,58.75
1985-12-17,58.75
1985-12-16,58.75
1981-12-03,58.75
1981-07-29,58.75
1981-04-01,58.75
1981-03-24,58.75
1980-02-29,58.75008
1980-02-13,58.75008
2003-04-25,58.790001
1999-05-11,58.8125
1998-11-19,58.8125
1978-09-01,58.874882
1978-08-16,58.874882
1997-07-02,58.875
1994-12-20,58.875
1993-09-17,58.875
1993-02-11,58.875
1986-07-18,58.875
1986-01-03,58.875
1981-03-23,58.875038
2003-04-17,58.900002
1997-07-21,59
1995-06-07,59
1994-12-21,59
1994-11-09,59
1986-06-20,59
1986-05-12,59
1986-01-22,59
1986-01-20,59
1982-10-13,59
1982-02-05,59
1982-01-15,59
1981-12-17,59
1981-07-28,59
1980-02-12,59
1980-01-29,59
1980-01-24,59
2002-03-11,59.009998
1998-11-18,59.0625
1980-01-30,59.124962
1997-07-03,59.125
1997-06-19,59.125
1995-06-05,59.125
1993-09-21,59.125
1993-09-01,59.125
1978-08-23,59.24992
2003-05-01,59.25
1999-05-19,59.25
1997-06-24,59.25
1995-06-02,59.25
1995-06-01,59.25
1994-11-17,59.25
1994-10-27,59.25
1986-06-13,59.25
1986-05-09,59.25
1981-05-13,59.25
1981-04-03,59.25
2003-04-24,59.279999
1997-07-23,59.3125
2009-05-07,59.32
1994-12-23,59.375
1994-11-16,59.375
1993-08-18,59.375
1986-09-02,59.375
1986-06-12,59.375
1986-06-09,59.375
1986-01-02,59.375
1982-10-25,59.375038
1981-12-02,59.375038
1981-11-27,59.375038
1981-10-09,59.375038
1981-05-08,59.375038
1980-01-28,59.375038
1980-01-25,59.375038
1999-05-12,59.4375
2003-04-15,59.450001
1997-06-20,59.5
1994-11-07,59.5
1994-11-04,59.5
1994-10-26,59.5
1993-09-20,59.5
1986-06-16,59.5
1986-01-17,59.5
1985-12-13,59.5
1981-11-16,59.5
1981-10-14,59.5
1981-08-27,59.5
1981-07-14,59.5
1981-05-05,59.5
1981-03-25,59.5
1978-08-30,59.50016
2009-05-04,59.509998
1998-06-15,59.5625
2002-03-07,59.599998
2003-04-29,59.610001
1982-01-06,59.624962
1981-11-20,59.624962
1981-04-02,59.624962
1980-01-31,59.624962
1995-06-08,59.625
1994-11-18,59.625
1994-11-15,59.625
1986-01-07,59.625
2003-06-25,59.700001
1997-07-28,59.75
1994-12-28,59.75
1994-12-27,59.75
1993-08-31,59.75
1993-08-30,59.75
1993-08-27,59.75
1993-08-26,59.75
1993-08-23,59.75
1987-02-13,59.75
1986-09-05,59.75
1986-06-04,59.75
1986-05-15,59.75
1982-01-07,59.75
1981-05-14,59.75
1980-09-03,59.75008
1980-02-11,59.75008
1999-05-17,59.8125
1999-05-14,59.875
1998-08-04,59.875
1995-06-20,59.875
1995-05-31,59.875
1993-08-20,59.875
1993-02-08,59.875
1985-12-27,59.875
1982-10-29,59.875038
1981-10-08,59.875038
1981-08-28,59.875038
1981-07-09,59.875038
2003-04-30,59.880001
2003-05-21,59.900002
2003-04-28,59.93
1998-06-16,59.9375
2008-10-23,60
2002-03-06,60
1999-05-18,60
1997-07-22,60
1997-07-18,60
1997-07-17,60
1995-06-09,60
1995-01-12,60
1994-12-29,60
1994-11-02,60
1994-10-05,60
1994-09-21,60
1994-09-20,60
1993-08-25,60
1993-08-24,60
1993-02-04,60
1987-03-12,60
1982-10-26,60
1982-01-28,60
1981-11-23,60
1981-08-24,60
1981-07-13,60
1981-05-06,60
2009-05-08,60.060001
1997-07-08,60.0625
1982-02-01,60.124962
1981-11-30,60.124962
1981-08-25,60.124962
1981-07-23,60.124962
1981-05-07,60.124962
1980-09-08,60.124962
1997-07-07,60.125
1995-05-30,60.125
1994-11-22,60.125
1994-11-03,60.125
1987-03-16,60.125
1987-03-13,60.125
1986-09-03,60.125
1978-08-18,60.125118
2008-12-29,60.139999
2003-05-22,60.169998
2008-12-15,60.209999
1995-05-25,60.25
1995-01-04,60.25
1994-12-30,60.25
1994-11-14,60.25
1993-08-19,60.25
1986-08-29,60.25
1986-05-19,60.25
1982-10-20,60.25
1982-02-02,60.25
1981-11-13,60.25
1981-08-26,60.25
2002-03-08,60.299999
2009-01-12,60.310001
1998-08-03,60.3125
2009-01-09,60.32
1997-12-17,60.375
1995-02-08,60.375
1995-01-11,60.375
1995-01-03,60.375
1994-11-21,60.375
1994-11-01,60.375
1986-06-06,60.375
1986-05-16,60.375
1986-05-13,60.375
1986-01-23,60.375
1982-01-08,60.375038
1981-12-01,60.375038
1981-11-24,60.375038
1981-10-15,60.375038
2009-07-21,60.470001
2009-07-17,60.470001
2009-01-13,60.470001
2003-06-24,60.470001
1995-05-24,60.5
1994-10-25,60.5
1987-02-12,60.5
1985-12-30,60.5
1982-11-01,60.5
1982-10-28,60.5
1981-07-15,60.5
1981-07-06,60.5
1980-09-05,60.5
2008-11-19,60.580002
1982-10-27,60.624962
1981-10-12,60.624962
1995-02-09,60.625
1986-08-26,60.625
1986-06-05,60.625
1985-12-31,60.625
1998-11-20,60.6875
1998-07-31,60.6875
2003-05-02,60.740002
1997-07-16,60.75
1995-06-30,60.75
1995-05-26,60.75
1995-02-01,60.75
1995-01-31,60.75
1995-01-06,60.75
1994-10-31,60.75
1993-02-05,60.75
1986-08-28,60.75
1986-05-21,60.75
1981-08-03,60.75
1981-07-27,60.75
1980-02-01,60.75008
1978-09-19,60.75008
2009-05-05,60.759998
2003-05-19,60.779999
2003-05-08,60.779999
1998-01-02,60.8125
1997-12-30,60.8125
1997-07-29,60.8125
2008-12-23,60.860001
1998-07-30,60.875
1997-07-25,60.875
1997-07-24,60.875
1995-06-19,60.875
1995-01-10,60.875
1995-01-05,60.875
1986-05-08,60.875
1986-04-30,60.875
1986-04-15,60.875
1981-08-18,60.875038
1981-07-24,60.875038
1981-07-22,60.875038
2002-03-05,60.889999
2008-11-21,60.91
2008-12-26,60.970001
2003-05-20,61
1998-06-11,61
1997-12-16,61
1995-06-29,61
1995-01-13,61
1995-01-09,61
1994-10-06,61
1987-03-30,61
1987-02-10,61
1986-06-03,61
1986-05-20,61
1982-10-21,61
1982-01-05,61
1981-08-19,61
1981-07-10,61
1981-04-10,61
1980-09-04,61
2008-10-30,61.009998
2008-12-10,61.02
1997-12-31,61.0625
1997-11-19,61.0625
1998-07-08,61.125
1998-07-06,61.125
1998-01-05,61.125
1995-06-12,61.125
1995-02-07,61.125
1978-08-17,61.125118
2003-05-23,61.139999
2003-05-07,61.189999
2008-12-24,61.200001
2002-03-04,61.220001
1998-08-05,61.25
1998-07-28,61.25
1998-05-19,61.25
1995-01-26,61.25
1994-10-28,61.25
1994-10-03,61.25
1994-09-23,61.25
1993-09-22,61.25
1986-04-29,61.25
1981-08-13,61.25
1981-08-04,61.25
2008-12-12,61.34
1998-08-06,61.375
1997-11-13,61.375
1995-07-03,61.375
1995-06-21,61.375
1987-03-17,61.375
1987-03-11,61.375
1982-10-19,61.375038
1982-01-29,61.375038
1981-12-23,61.375038
1981-10-13,61.375038
1981-05-04,61.375038
1998-06-12,61.5
1995-06-16,61.5
1995-02-06,61.5
1995-01-27,61.5
1995-01-24,61.5
1987-05-08,61.5
1987-02-17,61.5
1986-06-02,61.5
1982-11-02,61.5
1982-01-18,61.5
1981-08-17,61.5
1980-02-07,61.5
1978-09-05,61.50016
1978-08-29,61.50016
2003-07-03,61.52
2003-07-01,61.59
1998-06-17,61.625
1995-07-05,61.625
1995-05-19,61.625
1995-01-16,61.625
1994-09-27,61.625
1994-09-26,61.625
1994-09-22,61.625
1987-01-14,61.625
2003-05-06,61.66
2009-07-20,61.689999
2009-05-06,61.709999
2003-05-05,61.73
1999-05-13,61.75
1998-07-29,61.75
1997-11-12,61.75
1995-06-27,61.75
1995-06-26,61.75
1995-05-23,61.75
1987-03-31,61.75
1987-02-27,61.75
1986-09-04,61.75
1986-05-07,61.75
1986-04-11,61.75
1986-03-25,61.75
1982-10-22,61.75
1981-07-21,61.75
1981-07-16,61.75
1980-02-06,61.75008
2003-05-14,61.77
2009-07-16,61.790001
2009-07-22,61.799999
1998-06-23,61.8125
1998-06-22,61.8125
1998-06-25,61.875
1995-07-19,61.875
1995-06-28,61.875
1995-03-09,61.875
1994-10-24,61.875
1994-09-30,61.875
1993-09-30,61.875
1987-03-03,61.875
1986-04-28,61.875
1986-01-24,61.875
2003-06-23,61.990002
1998-07-07,62
1995-07-20,62
1995-06-23,62
1995-03-08,62
1995-02-10,62
1995-02-03,62
1995-01-30,62
1993-10-01,62
1993-09-29,62
1987-04-14,62
1987-03-18,62
1987-01-26,62
1986-05-14,62
1982-10-18,62
1981-12-29,62
1981-12-18,62
1981-10-16,62
1981-04-13,62
1980-02-08,62
1980-02-04,62
2003-06-30,62.029999
2003-05-09,62.049999
1998-06-26,62.0625
2003-05-15,62.07
2009-01-08,62.09
2003-05-27,62.09
1981-12-22,62.124962
1998-06-10,62.125
1995-05-10,62.125
1995-02-02,62.125
1995-01-23,62.125
1987-05-07,62.125
1987-04-13,62.125
1987-03-09,62.125
2003-07-02,62.169998
1998-06-18,62.1875
2008-12-30,62.220001
2003-05-28,62.220001
1995-05-22,62.25
1995-05-18,62.25
1995-05-11,62.25
1995-03-07,62.25
1994-09-29,62.25
1993-09-24,62.25
1987-05-11,62.25
1987-03-20,62.25
1987-03-19,62.25
1986-04-25,62.25
1986-03-24,62.25
1981-07-20,62.25
1981-05-15,62.25
1998-06-29,62.375
1997-12-11,62.375
1993-09-23,62.375
1987-04-29,62.375
1987-02-26,62.375
1987-02-09,62.375
1986-05-22,62.375
1981-08-14,62.375038
1981-04-14,62.375038
1978-09-07,62.375038
1978-09-06,62.375038
2003-06-26,62.419998
2008-10-21,62.439999
2003-05-16,62.5
1998-01-12,62.5
1995-06-22,62.5
1995-06-15,62.5
1995-02-17,62.5
1995-02-16,62.5
1995-01-20,62.5
1995-01-17,62.5
1987-05-12,62.5
1987-04-28,62.5
1987-04-09,62.5
1987-01-21,62.5
1986-05-30,62.5
1986-05-02,62.5
1981-12-31,62.5
1981-12-30,62.5
1981-08-20,62.5
1981-05-19,62.5
1980-09-09,62.5
2008-11-06,62.540001
2003-06-27,62.540001
2008-10-17,62.549999
1998-01-09,62.5625
2008-12-18,62.599998
1981-11-05,62.624962
1981-08-21,62.624962
1998-06-04,62.625
1998-06-02,62.625
1998-01-14,62.625
1995-06-13,62.625
1995-03-06,62.625
1995-02-21,62.625
1987-04-10,62.625
1987-03-10,62.625
1987-02-11,62.625
2003-05-29,62.630001
2009-01-07,62.650002
1998-06-19,62.6875
1997-11-18,62.6875
1998-06-30,62.75
1998-06-03,62.75
1995-05-17,62.75
1995-05-05,62.75
1995-03-03,62.75
1995-02-22,62.75
1995-02-15,62.75
1995-02-14,62.75
1995-01-25,62.75
1994-09-28,62.75
1987-04-30,62.75
1987-03-02,62.75
1986-05-01,62.75
1986-04-14,62.75
1981-08-12,62.75
1981-04-30,62.75
1981-04-29,62.75
1978-09-18,62.75008
2008-11-17,62.759998
2003-06-09,62.799999
2003-05-13,62.810001
1998-07-02,62.8125
1997-08-08,62.8125
1997-12-15,62.875
1995-07-18,62.875
1995-06-14,62.875
1995-03-10,62.875
1994-10-07,62.875
1993-10-07,62.875
1993-10-05,62.875
1993-09-28,62.875
1987-01-30,62.875
1986-05-23,62.875
1986-05-06,62.875
1981-07-02,62.875038
1998-07-01,62.9375
1997-11-14,62.9375
1997-08-01,62.9375
2008-12-22,62.959999
2003-07-07,62.970001
2003-06-03,62.990002
1998-06-24,63
1998-05-18,63
1995-05-16,63
1995-05-15,63
1995-05-12,63
1995-05-08,63
1987-09-08,63
1987-05-04,63
1987-03-06,63
1987-02-02,63
1987-01-13,63
1986-04-23,63
1986-04-22,63
1986-03-26,63
1986-03-21,63
1981-04-28,63
1978-08-24,63
2003-06-20,63.009998
2008-11-12,63.099998
1981-11-06,63.124962
1981-08-10,63.124962
1981-08-07,63.124962
1998-11-23,63.125
1998-06-08,63.125
1995-01-18,63.125
1994-10-18,63.125
1993-10-06,63.125
1993-10-04,63.125
1987-05-01,63.125
1986-12-31,63.125
1986-08-27,63.125
1986-05-05,63.125
1998-07-27,63.1875
2003-06-06,63.209999
1998-01-13,63.25
1995-05-09,63.25
1994-10-10,63.25
1993-09-27,63.25
1987-04-27,63.25
1987-03-05,63.25
1986-02-07,63.25
1986-02-06,63.25
1981-07-01,63.25
1981-06-30,63.25
1981-05-01,63.25
2003-05-12,63.34
1995-03-02,63.375
1995-01-19,63.375
1987-05-06,63.375
1987-02-06,63.375
1986-01-27,63.375
2008-12-16,63.389999
1997-07-30,63.4375
2008-12-01,63.450001
1998-01-15,63.5
1997-10-27,63.5
1995-07-24,63.5
1987-09-09,63.5
1987-05-13,63.5
1987-05-05,63.5
1987-04-24,63.5
1987-03-23,63.5
1987-01-29,63.5
1987-01-23,63.5
1986-12-30,63.5
1986-12-29,63.5
1986-04-16,63.5
1986-04-10,63.5
1986-01-28,63.5
1981-12-28,63.5
1981-11-12,63.5
2003-06-19,63.52
2008-12-19,63.59
1981-07-17,63.624962
1978-08-28,63.624962
1998-03-02,63.625
1995-03-01,63.625
1994-10-21,63.625
1994-10-17,63.625
1987-09-04,63.625
1987-02-04,63.625
1987-01-28,63.625
1987-01-15,63.625
1986-05-27,63.625
1986-01-30,63.625
2008-12-09,63.650002
2003-06-10,63.669998
1998-02-27,63.6875
1997-08-04,63.6875
2003-07-11,63.740002
1998-11-25,63.75
1995-07-17,63.75
1987-04-20,63.75
1987-04-15,63.75
1987-03-25,63.75
1987-01-27,63.75
1986-09-29,63.75
1986-04-24,63.75
1986-04-21,63.75
1981-10-23,63.75
1981-08-11,63.75
1981-08-05,63.75
1981-04-15,63.75
2003-09-26,63.790001
1998-11-27,63.8125
2003-07-30,63.830002
2003-07-10,63.84
2003-06-13,63.860001
1998-01-06,63.875
1997-11-17,63.875
1994-10-14,63.875
1994-10-11,63.875
1987-02-03,63.875
1987-01-16,63.875
1986-04-18,63.875
1986-04-09,63.875
1986-02-05,63.875
1982-01-04,63.875038
2009-08-17,63.880001
2008-11-05,63.919998
1998-01-26,63.9375
1997-08-11,63.9375
2009-01-05,63.950001
2008-12-17,63.970001
2003-05-30,63.98
1998-06-09,64
1998-06-05,64
1998-03-05,64
1998-01-23,64
1994-08-01,64
1987-09-03,64
1987-09-01,64
1987-05-22,64
1987-04-21,64
1987-03-24,64
1987-03-04,64
1987-02-25,64
1987-02-05,64
1986-05-29,64
1986-05-28,64
1981-12-24,64
1981-11-09,64
1981-10-29,64
1981-10-19,64
1981-08-06,64
2003-08-05,64.010002
1998-06-01,64.0625
2009-01-06,64.080002
2003-07-16,64.099998
2003-07-17,64.120003
1981-06-29,64.124962
1998-07-24,64.125
1998-05-29,64.125
1998-01-27,64.125
1994-10-13,64.125
1987-09-10,64.125
1987-08-03,64.125
1987-04-22,64.125
1987-01-22,64.125
1986-12-26,64.125
1986-12-23,64.125
1986-11-18,64.125
1986-03-20,64.125
2008-12-31,64.150002
2008-10-20,64.160004
2003-06-04,64.230003
2009-07-23,64.239998
2003-08-06,64.25
1998-03-04,64.25
1997-08-07,64.25
1995-07-14,64.25
1995-07-12,64.25
1995-07-06,64.25
1987-05-20,64.25
1987-04-02,64.25
